Record ID,Name,Email,Phone Number,Company Name,Company Domain Name,LinkedIn Company Page,Industry Category,Description,Revenue Category,Employee Size Category,Is Public,Street Address,City,State,Postal Code,Country,Time Zone,First Contact Date,Year Founded
16224761221,Daryl Bouie,daryl@financialhealthed.com,,Financialhealthed,financialhealthed.com,,Education,"Financial and Health Ed Foundation is a non-profit organization that focuses on providing underserved and at-risk youths and adults in our community with basic financial education, health education, self-help counseling, and job training skills. We off...",Small,,False,100 West Alisal Street,Salinas,CA,93901,United States,America/Los_Angeles,2023-06-25,1998
16057644400,Zapier Notifications,notifications@mail.zapier.com,18773818743,Zapier,mail.zapier.com,https://www.linkedin.com/company/zapier,Technology,"Zapier (YC S12) gives people internet superpowers by letting them easily connect and automate the apps they use. Partners, including Salesforce, Intuit, Google, and Dropbox, utilize Zapier to offer their customers integrations with over 750 apps. The Zapier Developer Platform enables developers to add APIs for private or public use. Our growing, remote team has members around the world. We are on a mission to make work easier. We face formidable technical hurdles, unique marketing challenges, and exciting brand and design opportunities that come with serving a vast multi-sided audience. We are hiring.",Large,Large,False,548 Market Street,San Francisco,CA,18044,United States,America/Los_Angeles,2023-06-13,2011
15979448692,Alisa Rapajic,start@the-result-story.com,,the-result-story.com,the-result-story.com,,Other,,Small,,False,,,,,,,2023-06-06,2011
15961315340,Linda Downey,lindadowney06@gmail.com,,Point Loma Nazarene University,pointloma.edu,https://www.linkedin.com/company/point-loma-nazarene-university-school-of-education,Education,"Point Loma Nazarene University is a Christian liberal arts college. Its main campus is located on the oceanfront in San Diego, California, United States. PLNU is a selective Christian liberal arts university located in San Diego, CA, and sits on a 90 a...",Large,Enterprise,False,3900 Lomaland Dr,San Diego,CA,92106,United States,America/Los_Angeles,2023-06-04,1902
15944676753,David Olsen,david@olsen-insurance.com,,Olsen Insurance,olsen-insurance.com,https://www.linkedin.com/company/olsen-olsen-insurance-services,Finance and Legal,"Olsen & Olsen Insurance Services is a local, family owned boutique insurance brokerage. We provide our clients with the best insurance coverage, at the best price. As a member of AmWins, we have national buying power and access to over 150 carriers. We...",Medium,Micro,False,1491 Cypress Drive,Del Monte Forest,CA,93953,United States,America/Los_Angeles,2023-06-02,2020
15881363844,Isabella Smith,isabella@manastechy2.online,,manastechy2.online,manastechy2.online,,Other,,Small,,False,,,,,,,2023-05-27,2020
15787173001,Lisa  Lopes,lsnodgra@cisco.com,14085264000,"Cisco Systems, Inc.",cisco.com,https://www.linkedin.com/company/cisco,Technology,"Cisco Systems, Inc. designs and sells a range of products, provides services and delivers integrated solutions to develop and connect networks around the world. The Company operates through three geographic segments: Americas; Europe, the Middle East a...",Large,Corporate,True,170 West Tasman Drive,San Jose,CA,95134,United States,America/Los_Angeles,2023-05-18,1984
15786836799,Robert Freiri,rfreiri@gatewaycenter.org,8313728002,Gateway Center of Monterey County,gatewaycenter.org,https://www.linkedin.com/company/gateway-center-of-monterey-county-inc,Education,Gateway Center of Monterey is a non-profit organization that has been providing support services for adults living with developmental disabilities for over 50 years. Our mission is to create a caring and stimulating environment where individuals with i...,Large,Small,False,850 Congress Avenue,Pacific Grove,CA,93950,United States,America/Los_Angeles,2023-05-18,1954
15777363465,Moe Melhart,moe@youthoncourse.org,18316254653,Youth on Course,youthoncourse.org,https://www.linkedin.com/company/youth-on-course,Other,"Youth on Course is a non-profit organization that provides youth with access to affordable golf, youth employment opportunities, and college scholarships. Members can play at more than 550 golf courses for $5 or less. In addition to golf access, Youth ...",Large,Small,False,3200 Lopez Road,Del Monte Forest,CA,93953,United States,America/Los_Angeles,2023-05-17,1989
15708053067,Lorena Perez ,alicia.blanco@brighterbites.org,2146706530,Brighter Bites,brighterbites.org,https://www.linkedin.com/company/brighterbites,Other,"Brighter Bites is a national nonprofit founded in 2012 that delivers fresh fruits and vegetables directly into families’ hands, while teaching them how to use and choose a different kind of fast food. The mission of Brighter Bites is to create communit...",Large,Medium,False,535 Portwall Street,Houston,TX,77029,United States,America/Chicago,2023-05-10,2012
15676155936,Erin Faverty,erin@sempervirensvc.com,,SemperVirens Ventures LLC,sempervirensvc.com,https://www.linkedin.com/company/sempervirensvc,Finance and Legal,"SemperVirensVC is an early stage venture capital fund investing in technology transforming work, health, and financial wellness.",Small,Medium,False,1850 Gateway Dr,San Mateo,CA,94404,United States,America/Los_Angeles,2023-05-06,2018
15675532880,Unknown,steph@heroeventservices.com,,Heroeventservices,heroeventservices.com,,Other,"H.E.R.O. Event Services is a certified and accredited boutique agency that offers professional and personalized event planning support. They specialize in planning events on the Monterey Peninsula, a popular destination on the California Central Coast....",Small,,False,,,,,,,2023-05-06,2018
15655554575,Conor Quigley,conor.quigley@pitchbook.com,12062577844,PitchBook Data,pitchbook.com,https://www.linkedin.com/company/pitchbook,Finance and Legal,"PitchBook is a leading data software provider for professionals in the venture capital, private equity, and mergers and acquisitions industries. They offer a suite of award-winning software applications called the PitchBook Platform, which provides acc...",Large,Enterprise,False,901 5th Ave,Seattle,WA,98164,United States,America/Los_Angeles,2023-05-04,2007
15628034448,Stacy Mc Millan,stacy@remote.com,13102812046,Remote,remote.com,https://www.linkedin.com/company/remote.com,Other,"Remote is a global HR solutions and employment tools company that provides disruptive payroll, tax, HR, and compliance solutions for distributed teams. They offer a platform to hire international talent in minutes and handle compliance, payroll, benefi...",Large,Large,False,"PENGHUA INDUSTRY PARK 2#, LONGHUA TOWN, BAOAN DISTRICT, SHENZHEN, GUANGDONG",San Francisco,CA,94133,United States,America/Los_Angeles,2023-05-01,2019
15620096396,Clarita Portillo,clarita.portillo@bigradiopro.com,,BIG RADIO PRO INC,bigradiopro.com,https://www.linkedin.com/company/big-radio-pro-inc,Education,Big Radio Pro is a Creative Studio dedicated to excellence in each and every one of our projects. We are a family of creatives dedicated to bringing the best out of BRP for all of our projects. We act as both a strategic and creative resource to our cl...,Large,Micro,False,1030 H Street,Bakersfield,CA,93304,United States,America/Los_Angeles,2023-04-30,1995
15611836057,Megan Cassamas,megan@moja.yoga,,MOJA,moja.yoga,,Education,"MOJA is an online yoga studio that serves the community safely through virtual and in person yoga classes, workshops and events. Founder and Monterey Bay native, Megan Cassamas offers a holistic and nurturing approach to supporting women and families. ...",Small,,False,,,,,,,2023-04-28,1995
15609483123,kevin broom,kev@oceanbayadu.com,,Oceanbayadu,oceanbayadu.com,,Other,,Small,,False,,,,,,,2023-04-28,1995
15608236122,Alyxandrea Gomez Chandler,aly@rallycryunlimited.com,,rallycryunlimited.com,rallycryunlimited.com,,Other,,Small,,False,,,,,,,2023-04-28,1995
15582065487,Jennifer Kuyper,jennifer.kuyper@pinnaclebank.com,3076820089,Pinnacle Bank,pinnaclebank.com,https://www.linkedin.com/company/pinnacle-bank_2,Finance and Legal,"Pinnacle Bank has been a locally owned, community bank since 1934. We specialize in meeting our customers' financial needs, both now and into the future. Local decisions, quick responses and numerous locations are just a few of the reasons to choose Pi...",Large,Large,False,430 PO Box,Elberton,GA,30635,United States,America/New_York,2023-04-26,1934
15581042022,Martha  Mattson ,cove@matsonbritton.com,18778773797,Matson Britton Architects,matsonbritton.com,https://www.linkedin.com/company/matson-britton-architects,Real Estate and Development,"Matson Britton Architects is a Santa Cruz, California-based architectural firm that specializes in providing architectural services for coastal homes, residential properties, remodeling and renovation projects, and energy-efficient green homes. They ha...",Large,Micro,False,728 North Branciforte Avenue,Santa Cruz,CA,95062,United States,America/Los_Angeles,2023-04-26,2000
15580939341,Andrew Sachs,andrews@nobelexplorers.com,,Nobel Explorers,nobelexplorers.com,https://www.linkedin.com/company/nobel-explorers,Education,"Nobel Explorers is a global learning community making learners into leaders. They provide programs that help individuals develop both soft and hard skills, collaborate with like-minded individuals, and grow as leaders in their respective fields. Nobel ...",Large,Small,False,,Washington,DC,20007,United States,America/New_York,2023-04-26,2018
15578159130,Patricio Guerrero,patricio@rideswellcycle.com,,rideswellcycle.com,rideswellcycle.com,,Other,,Small,,False,,,,,,,2023-04-25,2018
15548296554,Phill Carter,phill@philist.org,,Philist,philist.org,,Technology,"Philist.org is a technology company that specializes in developing innovative software solutions for businesses. We offer a wide range of products and services, including custom software development, mobile app development, web design and development, ...",Medium,Micro,False,,Philadelphia,PA,,United States,America/New_York,2023-04-24,2018
15529590944,Jennifer Willls,jwills@wplusw.com,8314251140,W+W Design,wplusw.com,https://www.linkedin.com/company/w-w-design-inc.,Creative and Media,"W+W Design is a small agency with over 15 years of experience in website and application design. They focus on creating beautiful responsive websites and iOS apps that prioritize design, content, and a great user experience. They consider the customer ...",Medium,Micro,False,735 Chestnut Street,Santa Cruz,CA,95060,United States,America/Los_Angeles,2023-04-21,2002
15511184155,Eric Johnsen,eric@rthree.org,,R3,rthree.org,,Other,"It’s time for R3 to establish and maintain a nationwide network of passionate individuals motivated to support those who have sacrificed their lives for our freedom. It’s time to ride, raise & renovate – how many lives can we positively impact through R3?",Small,,False,,,,,,,2023-04-19,2002
15486066461,Al Sambar,al@xrcventures.com,,XRC Ventures,xrcventures.com,,Other,"XRC Ventures is a venture firm driving innovation in retail tech, consumer healthtech, and consumer goods.",Small,,False,,,,,,,2023-04-17,2002
15440728752,Flo Zeuthan,info@gibcutter.com,,gibcutter.com,gibcutter.com,,Other,,Small,,False,,,,,,,2023-04-11,2002
15429539910,Rhandal Sayat,rhandal@featherdynamics.com,,Feather Dynamics,featherdynamics.com,,Other,"Feather Dynamics is a leading provider of innovative aerospace solutions. Based in Monterey, California, United States, we specialize in the design and manufacturing of advanced feathering systems for the aviation industry. Our cutting-edge technology ...",Small,,False,,,,,,,2023-04-10,2002
